,Number_of_Pitches,Number_of_Pitch_Classes,Number_of_Common_Pitches,Number_of_Common_Pitch_Classes,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Mean_Pitch,Mean_Pitch_Class,Most_Common_Pitch,Most_Common_Pitch_Class,Prevalence_of_Most_Common_Pitch,Prevalence_of_Most_Common_Pitch_Class,Relative_Prevalence_of_Top_Pitches,Relative_Prevalence_of_Top_Pitch_Classes,Interval_Between_Most_Prevalent_Pitches,Interval_Between_Most_Prevalent_Pitch_Classes,Pitch_Variability,Pitch_Class_Variability,Pitch_Class_Variability_After_Folding,Pitch_Skewness,Pitch_Class_Skewness,Pitch_Class_Skewness_After_Folding,Pitch_Kurtosis,Pitch_Class_Kurtosis,Pitch_Class_Kurtosis_After_Folding,Major_or_Minor,First_Pitch,First_Pitch_Class,Last_Pitch,Last_Pitch_Class,Most_Common_Melodic_Interval,Mean_Melodic_Interval,Number_of_Common_Melodic_Intervals,Distance_Between_Most_Prevalent_Melodic_Intervals,Prevalence_of_Most_Common_Melodic_Interval,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Stepwise_Motion,Melodic_Thirds,Melodic_Perfect_Fourths,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Melodic_Embellishments,Direction_of_Melodic_Motion,Average_Length_of_Melodic_Arcs,Average_Interval_Spanned_by_Melodic_Arcs,Melodic_Pitch_Variety,Simple_Initial_Meter,Compound_Initial_Meter,Complex_Initial_Meter,Duple_Initial_Meter,Triple_Initial_Meter,Quadruple_Initial_Meter,Metrical_Diversity,Total_Number_of_Notes,Note_Density_per_Quarter_Note,Note_Density_per_Quarter_Note_per_Voice,Note_Density_per_Quarter_Note_Variability,Range_of_Rhythmic_Values,Number_of_Different_Rhythmic_Values_Present,Number_of_Common_Rhythmic_Values_Present,Prevalence_of_Very_Short_Rhythmic_Values,Prevalence_of_Short_Rhythmic_Values,Prevalence_of_Medium_Rhythmic_Values,Prevalence_of_Long_Rhythmic_Values,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Mean_Rhythmic_Value,Most_Common_Rhythmic_Value,Prevalence_of_Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Variability,Rhythmic_Value_Skewness,Rhythmic_Value_Kurtosis,Mean_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Run_Length,Variability_in_Rhythmic_Value_Run_Lengths,Mean_Rhythmic_Value_Offset,Median_Rhythmic_Value_Offset,Variability_of_Rhythmic_Value_Offsets,Complete_Rests_Fraction,Partial_Rests_Fraction,Average_Rest_Fraction_Across_Voices,Longest_Complete_Rest,Longest_Partial_Rest,Mean_Complete_Rest_Duration,Mean_Partial_Rest_Duration,Median_Complete_Rest_Duration,Median_Partial_Rest_Duration,Variability_of_Complete_Rest_Durations,Variability_of_Partial_Rest_Durations,Variability_Across_Voices_of_Combined_Rests,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Moderate_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Relatively_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_of_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_of_Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Rhythmic_Variability_-_Tempo_Standardized,Rhythmic_Looseness_-_Tempo_Standardized,Polyrhythms_-_Tempo_Standardized,Initial_Tempo,Mean_Tempo,Tempo_Variability,Duration_in_Seconds,Note_Density,Note_Density_Variability,Average_Time_Between_Attacks,Average_Time_Between_Attacks_for_Each_Voice,Variability_of_Time_Between_Attacks,Average_Variability_of_Time_Between_Attacks_for_Each_Voice,Minimum_Note_Duration,Maximum_Note_Duration,Average_Note_Duration,Variability_of_Note_Durations,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Number_of_Relatively_Strong_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Strength_of_Strongest_Rhythmic_Pulse,Strength_of_Second_Strongest_Rhythmic_Pulse,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses,Rhythmic_Variability,Rhythmic_Looseness,Polyrhythms
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_89.mid",26.0, 12.0, 2.0, 1.0, 56.0, 0.0, 0.02, 0.98, 1.0, 4.0, 117.0, 5.39, 127.0, 7.0, 0.33, 0.34, 0.4242, 0.5, 2.0, 2.0, 13.94, 2.42, 3.914, -1.543, -0.7562, 0.6515, 8.272, 6.212, 4.825, 0.0, 74.0, 2.0, 124.0, 4.0, 1.0, 2.162, 4.0, 1.0, 0.2626, 0.8077, 0.4848, 0.2121, 0.2626, 0.4343, 0.2424, 0.0303, 0.05051, 0.0101, 0.0, 0.0101, 0.0, 0.0101, 5.0, 0.0, 0.6282, 1.444, 3.907, 3.493, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.024, 2.024, 0.8182, 2.0, 3.0, 2.0, 0.15, 0.96, 0.85, 0.0, 0.0, 0.04, 0.25, 0.75, 0.4725, 0.5, 0.81, 0.1852, 1.0, 0.106, -0.7785, 8.243, 3.846, 2.0, 4.839, 0.07167, 0.08333, 0.03714, 0.1118, 0.1118, 0.1118, 0.1667, 0.1667, 0.1214, 0.1214, 0.1042, 0.1042, 0.0205, 0.0205, 0.0, 0.0, 29.0, 15.0, 43.0, 41.0, 1.049, 0.04612, 0.03983, 1.158, 0.08595, 0.008992, 4.733, 0.4667, 120.0, 120.0, 0.0, 24.7, 4.049, 0.2562, 0.2368, 0.2368, 0.04537, 0.04537, 0.1562, 0.375, 0.2194, 0.03986, 0.0, 0.0, 29.0, 15.0, 43.0, 41.0, 1.049, 0.04612, 0.03983, 1.158, 0.08595, 0.008992, 4.733, 0.4667
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_9.mid",24.0, 11.0, 2.0, 1.0, 38.0, 0.0, 0.0, 1.0, 1.0, 3.0, 120.0, 5.28, 127.0, 7.0, 0.42, 0.45, 0.2857, 0.2889, 3.0, 3.0, 9.981, 2.239, 3.53, -1.25, -0.9649, 1.564, 8.316, 5.732, 5.426, 0.0, 89.0, 5.0, 124.0, 4.0, 0.0, 2.778, 4.0, 3.0, 0.2727, 0.7037, 0.6263, 0.2727, 0.1111, 0.2222, 0.2727, 0.07071, 0.05051, 0.08081, 0.0202, 0.0, 0.0, 0.0101, 2.375, 0.0, 0.5833, 1.241, 4.724, 3.746, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.99, 1.99, 0.2267, 2.0, 3.0, 2.0, 0.19, 0.97, 0.81, 0.0, 0.0, 0.03, 0.25, 0.75, 0.46, 0.5, 0.78, 0.2436, 1.0, 0.1108, -1.083, 7.252, 3.704, 2.0, 4.357, 0.06563, 0.0625, 0.03496, 0.1148, 0.1148, 0.1148, 0.1667, 0.1667, 0.1215, 0.1215, 0.125, 0.125, 0.02006, 0.02006, 0.0, 0.0, 29.0, 16.0, 43.0, 51.0, 1.186, 0.054, 0.04104, 1.316, 0.09503, 0.009044, 3.75, 0.375, 120.0, 120.0, 0.0, 25.12, 3.98, 1.723, 0.2411, 0.2411, 0.04767, 0.04767, 0.1458, 0.4271, 0.2224, 0.04403, 0.0, 0.0, 29.0, 16.0, 43.0, 51.0, 1.186, 0.054, 0.04104, 1.316, 0.09503, 0.009044, 3.75, 0.375
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_90.mid",21.0, 11.0, 2.0, 1.0, 38.0, 0.0, 0.0, 1.0, 1.0, 2.0, 122.0, 5.9, 127.0, 7.0, 0.51, 0.51, 0.2353, 0.2549, 1.0, 1.0, 8.017, 2.153, 3.478, -1.534, -1.533, 2.364, 12.04, 7.272, 5.522, 0.0, 89.0, 5.0, 127.0, 7.0, 0.0, 2.02, 4.0, 3.0, 0.3535, 0.5143, 0.6061, 0.3535, 0.1616, 0.303, 0.2323, 0.0303, 0.0101, 0.0101, 0.05051, 0.0101, 0.0, 0.0, 3.6, 0.0, 0.5938, 1.28, 3.96, 3.043, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.001, 2.001, 0.8245, 2.0, 3.0, 2.0, 0.16, 0.98, 0.84, 0.0, 0.0, 0.02, 0.25, 0.75, 0.465, 0.5, 0.82, 0.1951, 1.0, 0.1006, -1.043, 8.065, 3.226, 2.0, 4.822, 0.06479, 0.0625, 0.03256, 0.1009, 0.1009, 0.1009, 0.1667, 0.1667, 0.1157, 0.1157, 0.1042, 0.1042, 0.01782, 0.01782, 0.0, 0.0, 30.0, 19.0, 43.0, 65.0, 1.512, 0.04741, 0.03879, 1.222, 0.08621, 0.008874, 7.632, 0.3158, 120.0, 120.0, 0.0, 24.99, 4.002, 0.3855, 0.2395, 0.2395, 0.04022, 0.04022, 0.1667, 0.3333, 0.2247, 0.03582, 0.0, 0.0, 30.0, 19.0, 43.0, 65.0, 1.512, 0.04741, 0.03879, 1.222, 0.08621, 0.008874, 7.632, 0.3158
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_91.mid",29.0, 12.0, 2.0, 1.0, 52.0, 0.0, 0.0, 1.0, 1.0, 4.0, 118.0, 6.0, 127.0, 7.0, 0.39, 0.41, 0.2308, 0.3171, 1.0, 2.0, 12.67, 2.322, 3.833, -1.553, -1.292, 0.4383, 8.207, 6.88, 4.862, 0.0, 80.0, 8.0, 125.0, 5.0, 1.0, 2.98, 5.0, 1.0, 0.2222, 0.8636, 0.4747, 0.1919, 0.2222, 0.3939, 0.2121, 0.0101, 0.06061, 0.0202, 0.05051, 0.0303, 0.0202, 0.0101, 1.1, 0.0, 0.5875, 1.29, 4.726, 3.485, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.909, 1.909, 0.2724, 2.0, 3.0, 2.0, 0.17, 0.87, 0.83, 0.0, 0.0, 0.13, 0.25, 0.75, 0.49, 0.5, 0.7, 0.2429, 1.0, 0.1373, -0.2186, 6.595, 3.03, 2.0, 2.651, 0.07062, 0.08333, 0.03733, 0.107, 0.107, 0.107, 0.1667, 0.1667, 0.1167, 0.1167, 0.1042, 0.1042, 0.01995, 0.01995, 0.0, 0.0, 27.0, 27.0, 43.0, 40.0, 1.075, 0.03441, 0.03011, 1.143, 0.06452, 0.008047, 9.296, 0.2593, 120.0, 120.0, 0.0, 26.19, 3.819, 0.6026, 0.2522, 0.2522, 0.05642, 0.05642, 0.1354, 0.3542, 0.2339, 0.05406, 0.0, 0.0, 27.0, 27.0, 43.0, 40.0, 1.075, 0.03441, 0.03011, 1.143, 0.06452, 0.008047, 9.296, 0.2593
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_92.mid",25.0, 12.0, 2.0, 1.0, 47.0, 0.0, 0.0, 1.0, 1.0, 2.0, 120.0, 5.84, 127.0, 7.0, 0.44, 0.52, 0.2045, 0.1923, 1.0, 1.0, 11.03, 2.107, 3.481, -1.545, -1.652, 2.31, 9.143, 6.582, 5.492, 0.0, 85.0, 1.0, 127.0, 7.0, 0.0, 2.465, 6.0, 3.0, 0.3434, 0.3824, 0.6162, 0.3434, 0.101, 0.2222, 0.2323, 0.101, 0.0101, 0.0303, 0.05051, 0.0, 0.0101, 0.0, 1.3, 0.0, 0.5231, 1.226, 4.509, 3.13, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.943, 1.943, 0.1743, 2.0, 3.0, 1.0, 0.13, 0.93, 0.87, 0.0, 0.0, 0.07, 0.25, 0.75, 0.485, 0.5, 0.8, 0.1625, 1.0, 0.1114, -0.4041, 8.271, 3.571, 2.0, 4.264, 0.06313, 0.0625, 0.03889, 0.1081, 0.1081, 0.1081, 0.1667, 0.1667, 0.1132, 0.1132, 0.1042, 0.1042, 0.01641, 0.01641, 0.0, 0.0, 26.0, 17.0, 46.0, 44.0, 1.045, 0.04376, 0.03939, 1.111, 0.08315, 0.008769, 10.29, 0.2353, 120.0, 120.0, 0.0, 25.73, 3.887, 1.691, 0.2466, 0.2466, 0.04724, 0.04724, 0.1458, 0.3542, 0.2295, 0.04243, 0.0, 0.0, 26.0, 17.0, 46.0, 44.0, 1.045, 0.04376, 0.03939, 1.111, 0.08315, 0.008769, 10.29, 0.2353
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_93.mid",28.0, 12.0, 1.0, 1.0, 53.0, 0.0, 0.0, 1.0, 1.0, 3.0, 117.0, 5.45, 127.0, 7.0, 0.35, 0.4, 0.2286, 0.25, 3.0, 4.0, 13.76, 2.418, 3.512, -1.358, -1.923, 1.666, 7.584, 5.809, 5.265, 0.0, 74.0, 2.0, 127.0, 7.0, 0.0, 2.798, 6.0, 2.0, 0.202, 0.85, 0.5051, 0.202, 0.1616, 0.3333, 0.2525, 0.09091, 0.0404, 0.0404, 0.0101, 0.0, 0.0101, 0.0202, 1.778, 0.0, 0.6076, 1.463, 5.019, 3.413, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.935, 1.935, 0.2419, 2.0, 3.0, 2.0, 0.15, 0.92, 0.85, 0.0, 0.0, 0.08, 0.25, 0.75, 0.4825, 0.5, 0.77, 0.1948, 1.0, 0.1192, -0.4404, 7.6, 3.571, 2.0, 4.614, 0.06396, 0.0625, 0.03569, 0.1036, 0.1036, 0.1036, 0.1667, 0.1667, 0.1188, 0.1188, 0.125, 0.125, 0.01801, 0.01801, 0.0, 0.0, 29.0, 29.0, 41.0, 43.0, 1.049, 0.03254, 0.03254, 1.0, 0.06508, 0.008162, 5.759, 0.2414, 120.0, 120.0, 0.0, 25.83, 3.871, 1.674, 0.2471, 0.2471, 0.05328, 0.05328, 0.1354, 0.3646, 0.2316, 0.04928, 0.0, 0.0, 29.0, 29.0, 41.0, 43.0, 1.049, 0.03254, 0.03254, 1.0, 0.06508, 0.008162, 5.759, 0.2414
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_94.mid",22.0, 12.0, 3.0, 1.0, 41.0, 0.0, 0.0, 1.0, 1.0, 3.0, 121.0, 5.69, 127.0, 7.0, 0.41, 0.42, 0.2683, 0.2857, 2.0, 2.0, 9.058, 2.529, 3.862, -1.202, -1.554, 1.111, 9.884, 5.917, 4.903, 0.0, 86.0, 2.0, 125.0, 5.0, 0.0, 3.101, 4.0, 2.0, 0.2424, 0.7083, 0.5152, 0.2424, 0.06061, 0.2323, 0.2525, 0.09091, 0.08081, 0.0202, 0.08081, 0.0, 0.0, 0.0, 0.4706, 0.0, 0.5467, 1.172, 4.734, 3.662, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.84, 1.84, 0.1413, 2.0, 3.0, 1.0, 0.03, 0.93, 0.97, 0.0, 0.0, 0.07, 0.25, 0.75, 0.51, 0.5, 0.9, 0.07778, 1.0, 0.07882, 0.3806, 13.36, 7.143, 2.0, 9.937, 0.05646, 0.0625, 0.03702, 0.09701, 0.09701, 0.09701, 0.1458, 0.1458, 0.1133, 0.1133, 0.1042, 0.1042, 0.01311, 0.01311, 0.0, 0.0, 28.0, 22.0, 42.0, 49.0, 1.167, 0.04338, 0.03653, 1.188, 0.07991, 0.008736, 6.864, 0.2273, 120.0, 120.0, 0.0, 27.17, 3.681, 0.265, 0.2608, 0.2608, 0.04632, 0.04632, 0.1771, 0.4167, 0.2453, 0.04096, 0.0, 0.0, 28.0, 22.0, 42.0, 49.0, 1.167, 0.04338, 0.03653, 1.188, 0.07991, 0.008736, 6.864, 0.2273
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_95.mid",30.0, 11.0, 1.0, 1.0, 64.0, 0.0, 0.03, 0.97, 1.0, 3.0, 114.0, 5.77, 127.0, 7.0, 0.33, 0.41, 0.2424, 0.3171, 1.0, 1.0, 16.24, 2.344, 3.607, -1.735, -1.575, 1.588, 7.027, 6.823, 5.428, 0.0, 67.0, 7.0, 124.0, 4.0, 1.0, 2.576, 5.0, 1.0, 0.2626, 0.6923, 0.4343, 0.1818, 0.2626, 0.4141, 0.2121, 0.101, 0.0101, 0.0202, 0.0404, 0.0101, 0.0, 0.0101, 1.625, 0.0, 0.5926, 1.397, 4.345, 3.698, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.142, 2.142, 0.1373, 2.0, 3.0, 2.0, 0.27, 0.98, 0.73, 0.0, 0.0, 0.02, 0.25, 0.75, 0.4375, 0.5, 0.71, 0.3803, 1.0, 0.1198, -1.565, 5.878, 3.448, 2.0, 4.041, 0.06729, 0.0625, 0.03661, 0.1205, 0.1205, 0.1205, 0.1667, 0.1667, 0.1135, 0.1135, 0.1042, 0.1042, 0.01632, 0.01632, 0.0, 0.0, 23.0, 17.0, 41.0, 43.0, 1.049, 0.04374, 0.03777, 1.158, 0.08151, 0.008747, 3.471, 0.2353, 120.0, 120.0, 0.0, 23.34, 4.284, 0.2975, 0.2229, 0.2229, 0.0433, 0.0433, 0.1354, 0.3646, 0.2053, 0.03752, 0.0, 0.0, 23.0, 17.0, 41.0, 43.0, 1.049, 0.04374, 0.03777, 1.158, 0.08151, 0.008747, 3.471, 0.2353
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_96.mid",25.0, 12.0, 1.0, 1.0, 42.0, 0.0, 0.0, 1.0, 1.0, 2.0, 120.0, 5.77, 127.0, 7.0, 0.45, 0.46, 0.1778, 0.2174, 2.0, 2.0, 10.19, 2.707, 3.758, -1.398, -1.363, 2.323, 8.194, 6.016, 5.272, 0.0, 88.0, 4.0, 125.0, 5.0, 0.0, 2.03, 5.0, 2.0, 0.3636, 0.5278, 0.5859, 0.3636, 0.09091, 0.2828, 0.2121, 0.08081, 0.0404, 0.0, 0.0101, 0.0101, 0.0, 0.0, 1.333, 0.0, 0.619, 1.34, 4.234, 3.42, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.13, 2.13, 0.1789, 1.0, 2.0, 2.0, 0.24, 1.0, 0.76, 0.0, 0.0, 0.0, 0.25, 0.5, 0.44, 0.5, 0.76, 0.3158, 1.0, 0.1073, -1.677, 5.704, 4.545, 3.0, 6.537, 0.06854, 0.0625, 0.03301, 0.1167, 0.1167, 0.1167, 0.1458, 0.1458, 0.121, 0.121, 0.125, 0.125, 0.01416, 0.01416, 0.0, 0.0, 26.0, 26.0, 41.0, 49.0, 1.195, 0.038, 0.034, 1.118, 0.072, 0.008311, 17.46, 0.1923, 120.0, 120.0, 0.0, 23.48, 4.259, 0.3787, 0.2247, 0.2247, 0.03785, 0.03785, 0.1458, 0.2917, 0.2074, 0.03274, 0.0, 0.0, 26.0, 26.0, 41.0, 49.0, 1.195, 0.038, 0.034, 1.118, 0.072, 0.008311, 17.46, 0.1923
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_97.mid",24.0, 12.0, 1.0, 1.0, 41.0, 0.0, 0.0, 1.0, 2.0, 2.0, 121.0, 5.58, 127.0, 7.0, 0.4, 0.42, 0.2, 0.2381, 5.0, 4.0, 9.015, 2.648, 3.441, -1.285, -1.609, 1.447, 11.06, 5.855, 5.596, 0.0, 87.0, 3.0, 127.0, 7.0, 0.0, 2.707, 5.0, 4.0, 0.2424, 0.7917, 0.6061, 0.2424, 0.1515, 0.2626, 0.3232, 0.07071, 0.05051, 0.0, 0.0101, 0.0303, 0.0101, 0.0, 0.6842, 0.0, 0.5733, 1.172, 4.172, 3.465, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.97, 1.97, 0.1915, 2.0, 3.0, 1.0, 0.13, 0.95, 0.87, 0.0, 0.0, 0.05, 0.25, 0.75, 0.48, 0.5, 0.82, 0.1585, 1.0, 0.1047, -0.5731, 8.719, 5.556, 4.0, 4.938, 0.06521, 0.0625, 0.03765, 0.1108, 0.1108, 0.1108, 0.1667, 0.1667, 0.1198, 0.1198, 0.125, 0.125, 0.01897, 0.01897, 0.0, 0.0, 32.0, 11.0, 41.0, 51.0, 1.244, 0.05821, 0.03326, 1.75, 0.09148, 0.00913, 4.273, 0.2727, 120.0, 120.0, 0.0, 25.39, 3.939, 1.74, 0.2428, 0.2428, 0.0435, 0.0435, 0.1458, 0.3125, 0.2257, 0.03995, 0.0, 0.0, 32.0, 11.0, 41.0, 51.0, 1.244, 0.05821, 0.03326, 1.75, 0.09148, 0.00913, 4.273, 0.2727
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_98.mid",22.0, 12.0, 2.0, 1.0, 37.0, 0.0, 0.0, 1.0, 1.0, 3.0, 121.0, 5.93, 127.0, 7.0, 0.48, 0.49, 0.1875, 0.2245, 2.0, 2.0, 9.087, 2.105, 3.71, -1.33, -1.525, 1.577, 9.344, 6.662, 5.341, 0.0, 90.0, 6.0, 126.0, 6.0, 0.0, 2.121, 5.0, 2.0, 0.303, 0.6333, 0.5556, 0.303, 0.1515, 0.3434, 0.2222, 0.05051, 0.0303, 0.0303, 0.0202, 0.0, 0.0, 0.0, 1.2, 0.0, 0.5942, 1.302, 3.943, 3.472, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.073, 2.073, 0.8478, 1.0, 2.0, 2.0, 0.2, 1.0, 0.8, 0.0, 0.0, 0.0, 0.25, 0.5, 0.45, 0.5, 0.8, 0.25, 1.0, 0.1005, -1.492, 6.512, 5.556, 4.0, 6.732, 0.06625, 0.0625, 0.03433, 0.1174, 0.1174, 0.1174, 0.1458, 0.1458, 0.1181, 0.1181, 0.125, 0.125, 0.01586, 0.01586, 0.0, 0.0, 27.0, 19.0, 42.0, 49.0, 1.167, 0.04312, 0.0308, 1.4, 0.07392, 0.00866, 5.842, 0.1579, 120.0, 120.0, 0.0, 24.12, 4.145, 0.4375, 0.2313, 0.2313, 0.03948, 0.03948, 0.1354, 0.2917, 0.2129, 0.03498, 0.0, 0.0, 27.0, 19.0, 42.0, 49.0, 1.167, 0.04312, 0.0308, 1.4, 0.07392, 0.00866, 5.842, 0.1579
"F:\AlphaProject\_PythonML\MidiGAN\gan_results\conv_gan_1.1\title\midi\run5\run5_epoch4096_99.mid",31.0, 12.0, 2.0, 1.0, 61.0, 0.0, 0.03, 0.97, 1.0, 2.0, 117.0, 5.47, 127.0, 7.0, 0.32, 0.35, 0.375, 0.4, 3.0, 3.0, 14.0, 2.794, 3.383, -1.382, -0.569, -0.0266, 9.783, 5.824, 5.381, 0.0, 69.0, 9.0, 124.0, 4.0, 0.0, 2.677, 5.0, 2.0, 0.202, 1.0, 0.4848, 0.202, 0.1515, 0.3535, 0.2525, 0.101, 0.0303, 0.0202, 0.0202, 0.0101, 0.0, 0.0101, 2.571, 0.0, 0.557, 1.317, 4.367, 3.556, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.071, 2.071, 0.8544, 2.0, 3.0, 2.0, 0.23, 0.98, 0.77, 0.0, 0.0, 0.02, 0.25, 0.75, 0.4475, 0.5, 0.75, 0.3067, 1.0, 0.114, -1.381, 6.416, 4.762, 2.0, 7.529, 0.06292, 0.0625, 0.03528, 0.1182, 0.1182, 0.1182, 0.1667, 0.1667, 0.1161, 0.1161, 0.1042, 0.1042, 0.01831, 0.01831, 0.0, 0.0, 36.0, 25.0, 47.0, 40.0, 1.175, 0.03696, 0.03491, 1.059, 0.07187, 0.008143, 11.64, 0.12, 120.0, 120.0, 0.0, 24.15, 4.142, 0.3951, 0.2307, 0.2307, 0.047, 0.047, 0.1354, 0.375, 0.2129, 0.04007, 0.0, 0.0, 36.0, 25.0, 47.0, 40.0, 1.175, 0.03696, 0.03491, 1.059, 0.07187, 0.008143, 11.64, 0.12
